"id","name","abn","acn","address","suburb","state","postcode","email"
"901728","Cardno Victoria Pty Ltd","47106610913","106610913","Level 4, 501 Swanston Street","MELBOURNE","VIC","3000","ralph.lowe@cardno.com.au"
"901768","Executive Maintenance Pty Ltd","71007376365","007376365","Factory 2, 99 Horne Street","Sunbury","VIC","3429","admin@executivemaintenance.com.au"
"901779","Rovit Nominees Pty Ltd","36186605594","005466991","Unit 6, 27 - 28 Tuscan Court","THOMASTOWN","VIC","3074","fabian@rovit.com.au"
"901791","Radco Pty Ltd","33006889854","006889854","Suite 1-22 Chingford St","Fairfield","VIC","3078","rob.radco@bigpond.com"
"901792","Chedco Group Pty Ltd","43299044566","128849856","Unit 22, 58 Mahoneys Road","Thomastown","VIC","3074","chedco@optusnet.com.au"
"901793","SM Urban Pty Ltd","99124206819","124206819","71 Queens Road","Melbourne","VIC","3004","darren.atkinson@smu.com.au"
"901794","Zauner Construction Pty Ltd","21087732607","087732607","366 Griffith Road","Lavington","VIC","2641","garry.zauner@zauner.com.au"
"901797","Building Impressions Pty Ltd","79862472790","074337965","21 Ceylon Street","NUNAWADING","VIC","3131","admin@buildingimpressions.com.au"
"901798","Noel Bell Ridley Smith & Partners Pty Ltd","16002247565","002247565","Lvl 3 / 4 Glen Street","Milsons Point","NSW","2061","james.ward@nbrsap.com.au"
"901799","Chancett Builders Pty Ltd","77071992544","071992544","Level 1 / 136 - 144 Bell St","Coburg","VIC","3058","daniel.mazzei@betterlivinggroup.com.au"
"901804","Pie Face Pty Ltd","18087384736","087384736","27 Cadogan St","Marrickville","NSW","2204","sally@pieface.com.au"
"901778","Australian Technical Services Pty td","","","80 Patterson Road","BENTLEIGH","VIC","3204","wayne@atservices.com.au"
"901784","National Fire Solutions Pty Ltd","","","Unit 1,  13 to 14 National Drive","HALLAM","","3803","lmackie@natfire.com.au"
"901790","Multifield Constructions Pty Ltd","37753024840","","1406/401 Docklands Dr,","Docklands","VIC","3008","sonny@multifieldgroup.com.au"
"901796","Fullon Concrete Paving Pty td","","","60 Renshaw Street","DONCASTER EAST","VIC","3109","pm1867@hotmail.com"
"901750","Paul Lanigan","58301570262","","3759 Benetook Avenue","Koorlong","VIC","3501",""
"901826","L J Wahlers Agencies Proprietary Limited","85004588845","4588845","L1, 331 Camberwell Road","CAMBERWELL","VIC","3124","info@MADEconstruction.com.au"
"901754","Ralcron Pty Ltd","22006486344","6486344","24 Foch Street","RESERVOIR","VIC","3073","marcel@ralcron.com.au"
"901801","Firesafe Sprinkler Systems Pty Ltd","55095648954","95648954","44C Winterton Road","CLAYTON","VIC","3168","safety@firesafesystems.com.au"
"901805","McIver Building and Construction Pty Ltd","32079068081","079068081","8 Rowell Ave","Camberwell","VIC","3124","mftn@bigpond.com"
"901806","Mace Australia Pty Ltd","11139502891","139502891","Level 6, 115 Pitt Street","Sydney","NSW","2000","jeremy.oakes@macegroup.com"
"901747","Elsie and Betty Design","42723123615","","Suite 302, The Block Arcade, 282 Collins St","Melbourne","VIC","3000","kris@elsieandbetty.com.au"
"901808","Hames Sharley Vic Pty Ltd","84006134229","006134229","50 Subiaco Square","Subiaco","WA","6008","w.kerr@hamessharley.com.au"
"901809","Landserv Pty Ltd","87065632895","065632895","Level 1, 224 Pakington St","Geelong West","VIC","3218","damien.chappell@landserv.com.au"
"901811","Neo Construct Pty Ltd","78145177215","145177215","61 Renver Road","CLAYTON","VIC","3168","gary.h@neoconstruct.com.au"
"901812","Medical Architecture Australasia Pty Limited","67132939318","132939318","Level 7, 20 Hunter Street","Sydney","VIC","2000","mungo@maap-architects.co.uk"
"901813","Aequi Design Pty Ltd","94097415211","097415211","3 Mary Street","Windsor","VIC","3181","mag@amgarchitects.com.au"
"901685","Millar Robertson Pty Ltd","38007118130","007118130","82 Ormond Road","Elwood","VIC","3184","john@mrarch.com.au"
"901686","Sharp Coefficient Pty Ltd","62119717298","119717298","36 Strathmore Street","Bentleigh","VIC","3204","greg.sharpley@sharpcoefficient.com.au"
"901687","Riches Homes and Improvements Pty Ltd","86067143471","067143471","PO Box 85","Mulwala","NSW","2647","jackriches@bigpond.com.au"
"901734","Redant Pty Ltd","58071416905","071416905","63 Centre Road","East Brighton","VIC","3187","jkennedy@redantpl.com.au"
"901758","Graeme Berry Constructions","98712074985","","15 Hoffman Drive","Thurgoona","NSW","2640","berryconst@bigpond.com"
"901838","Jonas Perlind","16968614751","","10 Crofton Drive","Williamstown","VIC","3016","wreme@bigpond.com"
"901762","Jurang Nominees Pty Ltd","68534359819","007252459","14 New Dookie Road","Shepparton","VIC","3630","monteleonehomes@optusnet.com.au"
"901765","GPR Consulting Pty Ltd","98140136205","140136205","Suite 217/ 202, Jells Road","Wheelers Hill","VIC","3150","mitch.graham@gprconsulting.net.au"
"901786","Hamilton Design Pty Ltd","84006798974","006798974","2/35 Woods Street","Beaconsfield","VIC","3807","sean@hamiltondesign.com.au"
"901800","Dennis Hunt & Associates Pty Ltd","28064296082","064296082","1350D Toorak Road","Camberwell","VIC","3124","dennis@dennishunt-assoc.com.au"
"901814","COR Projects Pty Ltd","32475920545","101215687","15 Commercial Drive","Thomastown","VIC","3095","corprojects@optusnet.com.au"
"901815","Grocon Constructors Vic Pty Ltd","88127996436","127996436","3 Albert Coates Lane","Melbourne","VIC","3000","stevebennett@grocon.com.au"
"901817","Schored Projects Pty Ltd","78138381763","138381763","11 / 28 Down Street","Collingwood","VIC","3066","sophie@schoredprojects.com.au"
"901820","Winna Parker Pty Ltd","41125339344","125339344","level 27, 101 Collins Street","Melbourne","VIC","3000","peter@winnaparker.com.au"
"901822","Cosentino Builders Pty Ltd","29006402044","006402044","12 Business Park Drive","Notting Hill","VIC","3168","john@cbld.com.au"
"901825","Ardent Architects Pty. Ltd.","36142069056","142069056","First Floor 1, 58 Camberwell Rd.","Hawthorn East","VIC","3123","j.morris@ardentarchitects.com"
"901828","Love and Associates Pty Ltd","55006742436","006742436","3 Codrington St","Cranbourne","VIC","3977","linlove@dcsi.net.au"
"901833","M2 Building Design and Drafting Pty Ltd","77308358179","144646855","Suite 1 / 18 Ireland Street","West Melbourne","VIC","3003","m2bdnd@hotmail.com"
"901836","Kirkon Pty Ltd","72112562900","112562900","7 Ivanhoe Court","Thomastown","VIC","3074","tonyk@kirkon.com.au"
"901839","CDL Australia Pty Ltd","32126575380","126575380","Level 50, 120 Collins Street","Melbourne","VIC","3000","mroberts@cdlgroup.com.au"
"901698","DNAco Construction Pty Ltd","51137943821","137943821","17 Pilgrim Court","Ringwood","VIC","3134","wendy@dnaco.com.au"
"901699","Stan & Co Pty Ltd","80126718134","126718134","24 Dulcie Grove","BENTLEIGH","VIC","3204","stancugeorgescu@yahoo.com.au"
"901720","Charles Wright Architects Pty Ltd","89319653905","110285008","Level 9 Total House, 180 Russell Street","Melbourne","VIC","3000","charles@wrightarchitects.com.au"
"901722","Victoria Ridge Pty Ltd","42092083184","092083184","24 Twin Creek Crt","Sunbury","VIC","3429","nconidi@netspace.net.au"
"901741","Mitsuori Pty Ltd","50072497657","124402455","Level 1, 68 Oxford","Collingwood","VIC","3066","mlim@mitsuori.com"
"901746","Scott Wilson Consulting Pty Ltd.","47133676712","133676712","Leighton Building Lvl 2, 143 Coronation Drive","Milton, Brisbane","QLD","4064","adam.bramley@scottwilson.com"
"901749","Metropolitan Essential Services Pty Ltd","50102724541","102724541","155a Canterbury Road","Heathmont","VIC","3135","paulm@metroess.com.au"
"901767","Hertel Modern Rail Pty Ltd","16140450522","140450522","376 Victoria Road","Malga","WA","6090","george.korolew@modern.net.au"
"901775","Shelley Penn Architect","84659804905","n/a","34 Ann Street","Williamstown","VIC","3016","sjpenn2@bigpond.net.au"
"901803","Caspian Consulting Engineers Pty Ltd","90425958153","127801629","41 Kangaroo Road","Murrumbeena","VIC","3163","fouad@caspianconsulting.com.au"
"901755","CDL Australia Pty Ltd","","","Northbank Plaza, Level 22  69 Ann Street","Brisbane","QLD","","mpowell@cdlgroup.com.au"
"901816","Kirkon Pty Ltd","","","7 Ivanhoe Court","THOMASTOWN","VIC","3074","tonyk@kirkon.com.au"
"901823","Burra Electrical Services","","","9 King Street","KORUMBURRA","","3950","burra.electrical@internode.on.net"
"901829","RK Home Innovations","","","7 Glenpark Road","ELTHAM","","3095","breichert71@optusnet.com.au"
"901761","Vicplumb Pty Ltd","","","6 - 8 Granard Avenue","PARK ORCHARDS","VIC","3114","allison.griffiths@bigpond.com.au"
"901807","Thomas Hayden Browne","39809165457","","79 Cuthberts Road","BALLARAT","VIC","3350","dathbrowne@hotmail.com"
"901841","SMEC Australia Pty Ltd","47065475149","065475149","Level 10,  71 Queens Road","Melbourne","VIC","3004","stephen.watters@smec.com"
"805462","Gregory Burgess Pty Ltd","61690041605","006132225","10 York Street","RICHMOND","VIC","3121","gba@gbarch.com.au"
"901003","Allan J Poyner","88924648425","","5/1 Ireland Street","Bright","VIC","3741","sno-lin@bigpond.net.au"
"901001","Key Interiors Pty Ltd","31126072592","104773506","10 Daly Street","South Yarra","VIC","3141","jcourtney@keyinteriors.com.au"
"901004","Leslie Grierson Oliver","38810180421","","3 Nolan Court","Ashwood","VIC","3147","lesoliverarchitect@gmail.com"
"901008","M.R Muster & A Panagiotou","86312856404","","20 John August Walk","Seabrook","VIC","3028","mathew.muster1@bigpond.com.au"
"901005","Architects and Project Coordinators Pty Ltd","58656482541","007786648","No.1 Sanders Place","Richmond","VIC","3121","apcodesign@ozemail.com.au"
"901006","Arcon Consulting Engineers Pty Ltd","97693376768","111440861","24 Northernhay Street","RESERVOIR","VIC","3073","adam@arconeng.com.au"
"901012","BG & JK Douglas Builders","84288178401","","26 Dampier Avenue","Shepparton","VIC","3630","badyn.douglas@bigpond.com"
"901009","JVB Investments Pty Ltd","32882489196","114702162","24 Industrial  Avenue","Hoppers Crossing","VIC","3029","jasonvanberkel@jwlconstructions.com.au"
"901010","Mead Engineering Pty Ltd","86004579060","004579060","Factory 5 / 8 Gabrielle Court","Bayswater","VIC","3153","mead-eng@hotmail.com"
"901011","Definity Projects Pty Ltd","49116833197","116833197","5/7 Dare Street","Coburg","VIC","3058","jerome@definity.com.au"
"901016","M.S Haeder & H Trappe","85834793303","","60 Provost Street","North Melbourne","VIC","3051","planb@melbourne.net.au"
"901014","Keystone Builders Pty Ltd","63121087358","121087358","7 Monaco Avenue","BONBEACH","VIC","3196","jasonhutchins72@hotmail.com"
"901015","S J Weir Ballarat Pty Ltd","14119935367","119935367","4 Old Creswick Road","Wendouree","VIC","3355","bbarnes@sjweir.net"
"901018","Royce Michael Blizzard","60654515119","","23 Trapani Avenue","Point Cook","VIC","3030","rmbbuildconsult@bigpond.com"
"901017","Club Refurbishments Pty Ltd","31070405088","070405088","Unit 3, 30 Cochranes Road","Moorabbin","VIC","3189","clubref@bigpond.net.au"
"901021","Peter John Thompson","70108331807","","63 Grant Street","Bacchus Marsh","VIC","3340","pjt@pjtarchitects.com.au"
"901023","Peter J Vernon","96142170522","","First Floor, 601 Sturt Street","BALLARAT","VIC","3350","peterpva@bigpond.com"
"901068","Sam Ledger","65809862784","","PO Box 119","Ashburton","VIC","3147","sam@slconsulting.com.au"
"901065","Mynard Building Pty Ltd","57717228551","061813072","6 Trentwood Road","Narre Warren","VIC","3805","mynardbuilding@hotmail.com"
"901069","AJ Sharman & JL Sharman","67838685650","","25 Golden Ash Drive","Mildura","VIC","3500","adrianjsharman@aapt.net.au"
"901079","Valentina Kopilas and Kristine Slawinski","42723123615","","Suite 206 The Block Arcade,  282 Collins Street","Melbourne","VIC","3000","val@elsieandbetty.com.au"
"901071","Coffey Environments Pty Ltd","45090522759","090522759","Level 1, 436 Johnston Street","Abbotsford","VIC","3067","ABTF_SAR_PMA@coffey.com"
"901072","D'Orio Consulting Architects Pty Ltd","58110682454","110682454","Level 1,  178 Collins Street","Melbourne","VIC","3000","doric@netspace.net.au"
"901073","Hi -Tec Building Construction Pty Ltd","85098276281","098276281","21 Wangaratta Street","Richmond","VIC","3121","luigisinni@hitecbuildcon.biz"
"901076","Heading & Associates Pty Ltd","38093522920","093522920","PO Box 664","Moonee Ponds","VIC","3039","heading_associates@email.com"
"901035","Richardson Consolidated Industries Pty Ltd","99005980861","005980861","Lot 1 Railway Crescent","Daylesford","VIC","3460","col@daylesfordengineering.com"
"901039","Platinum Construction Vic Pty Ltd","18095739012","095739012","70 Rosemont Av","North Caulfield","VIC","3161","elliot@platcon.net.au"
"901066","JR & MJ Bailey Pty Ltd","61050936948","050936948","36 Kramer Drive","Berwick","VIC","3806","baileyjm@bigpond.com"
"901070","NJM Design Pty Ltd","50454051452","110447320","Level 1, 503 Queensberry St","North Melbourne","VIC","3051","john@njmdesign.com.au"
"901077","James Robert Homes Pty Ltd","25117792588","117792588","40 landscape drive","Hillside","VIC","3037","jamesroberthomes@bigpond.com"
"901078","Task Consulting Pty Ltd","29096526877","096526877","85 Hobson Street","Newport","VIC","3015","taskconsult@bigpond.com"
"901083","Temporary Builder Pty Ltd","44879455941","567456567","80 Collins Street","Melbourne","VIC","3000","ken.hudson@doi.vic.gov.au"
"901084","Epic Solutions Pty Ltd - Civil Enineers","53101140167","101140167","124 Banyan Street","Warrnambool","VIC","3280","alex.smit@bigpond.com.au"
"901086","IPP Consulting Pty Ltd","95059214416","059214416","Level 4, 620 Bourke Street","Melbourne","VIC","3000","pammerlaan@ipp.com.au"
"901087","Brady Constructions Pty Ltd","27055285259","055285259","270 King Street","Melbourne","VIC","3000","george.slater@bradygroup.com.au"
"901089","PRM Constructions Pty Ltd","17072225042","072225042","282 Neerim Road","Carnegie","VIC","3163","philmacw@prmconstructions.com.au"
"901090","G. P. & M. Gray Pty Ltd","27079091991","079091991","20 Hermitage Drive","Allansford","VIC","3277","mg68@y7mail.com.au"
"901091","Management Systems Australia Pty Ltd","48071530697","071530697","99 Thistlethwaite Street,","SOUTH MELBOURNE","VIC","3205","neville@msaprojects.com.au"
"901094","Preston Lane Architects Pty Ltd","32111653975","111653975","Level 1, 3 Tivoli Road","South Yarra","VIC","3141","nathanael@prestonlanearchitects.com.au"
"901095","R & K Briggs Pty Ltd","70006607665","006607665","37 Tiberius Road","St Andrews Beach","VIC","3941","grenfell11@bigpond.com"
"901832","Victorian Elevators Pty Ltd","","","20 Henry Street","ABBOTSFORD","VIC","3067","adrian@fortelifts.com.au"
"805449","Geoffrey H Ellis Pty Ltd","","","551 King Street","Melbourne","VIC","3000",""
"805451","G K Ockleshaw","","","6 Hedgeley Avenue","Malvern East","VIC","3145",""
"805458","G S T Cole","","","11 Oak Street","Malvern East","VIC","3145",""
"900939","Element Architects Pty Ltd","","","","","","",""
"805463","Graeme Norman & Lesley Anne Butler","70143079667","","21 Alphington Street","Alphington","VIC","3078","graybut@bigpond.com"
"901099","Kenneth Ritchie Woodman","77169666853","","42 High St","Beechworth","VIC","3747","kenwoodman@no42architects.com.au"
"901125","Tony Cosentino Architects","67410556083","","Suite 4, 115-117 Bluff Road","Black Rock","VIC","3193","tony@mttc.com.au"
"901100","A W Nicholson Pty Ltd","14118404381","118404381","360 Dowling Street","WENDOUREE","VIC","3355","richard@awnicholson.com.au"
"901104","Adricon Projects Pty Ltd","12112742088","112742088","15 Studley Street","Abbotsford","VIC","3067","tony@adricon.com.au"
"901106","Homewood Consulting Pty Ltd","39531880706","113595430","150 Junction Road","Nunawading","VIC","3131","benkenyon@homewood.com.au"
"901112","D & C Kynnersley Builders Pty Ltd","63111960662","111960662","2 Village Court","Mansfield","VIC","3722","builder@mansfield.net.au"
"901115","OSSA Services Pty Ltd","13007232297","007232297","210 Kings Way","SOUTH MELBOURNE","VIC","3205","admin@ossa.com.au"
"901117","PROFILE PARTITIONS PTY LTD","58055416165","055416165","3/2 RAILWAY AVENUE","OAKLEIGH","VIC","3166","jan@profilepartitions.com.au"
"901120","Is Line Clear? Engineering Pty Ltd","33117816412","117816412","75 Neill St","Carlton","VIC","3053","rich@lineclear.com.au"
"901122","Radco Pty Ltd","33006889854","006889854","22 Chingford Street","Fairfield","VIC","3078","radcoptyltd@bigpond.com"
"901067","Alex Fraser Demolition Pty Ltd","37068266311","068266311","235 Dohertys Road","Laverton North","VIC","3026","jim.moore@alexfraser.com.au"
"901080","ALR Holding Pty Ltd","84107558476","107558476","129 Thomas Street","East Brighton","VIC","3187","alrbuild@pacific.net.au"
"901111","Lekkas Constructions Pty Ltd","31286064219","006345857","8/192 Chesterville Road","Moorabbin","VIC","3189","george.lekkas@lekkas.com.au"
"901118","A.C.N. 079 920 228 Pty Ltd","38079920228","079920228","Factory 1 - 92 Brunel Road","Seaford","VIC","3198","admin@sebacs.com.au"
